message_id,sent_time_ns,receive_time_ns,latency_ms
58,1778959309062005960,1778959309062131470,0.12551
59,1778959309072013270,1778959309072155152,0.141882
60,1778959309082010331,1778959309082139058,0.128727
61,1778959309092016159,1778959309092159994,0.143835
62,1778959309102020995,1778959309102163057,0.142062
63,1778959309112038064,1778959309112168203,0.130139
64,1778959309122028773,1778959309122162609,0.133836
65,1778959309132043988,1778959309132202432,0.158444
66,1778959309142018576,1778959309142177521,0.158945
67,1778959309152016579,1778959309152161146,0.144567
68,1778959309162005184,1778959309162124252,0.119068
69,1778959309172005070,1778959309172166269,0.161199
70,1778959309182034763,1778959309182161927,0.127164
71,1778959309192017046,1778959309192151173,0.134127
72,1778959309202017534,1778959309202147853,0.130319
73,1778959309212047928,1778959309212192555,0.144627
74,1778959309222003660,1778959309222135733,0.132073
75,1778959309232014447,1778959309232157311,0.142864
76,1778959309242003813,1778959309242137630,0.133817
77,1778959309252005203,1778959309252144580,0.139377
78,1778959309262004037,1778959309262133515,0.129478
79,1778959309272019753,1778959309272144873,0.12512
80,1778959309282025090,1778959309282161291,0.136201
81,1778959309292006301,1778959309292124557,0.118256
82,1778959309302015595,1778959309302157878,0.142283
